# chirp_mass mass_ratio spin_1z spin_2z coalescence_time coalescence_phase luminosity_distance inclination longitude latitude psi
5.693683029146773042e+05 7.543777422218217454e-01 4.538645853922889523e-02 7.937512030224537218e-01 3.081932288315337587e+01 2.944043114209671685e+00 1.138823049204717063e+04 1.908784093284088046e+00 3.794804011475308769e+00 9.674723622693107705e-01 2.302708194397177888e+00
5.693207647680259543e+05 7.577505887208917379e-01 2.226569842034887420e-02 8.227600643675958558e-01 3.081932174275404535e+01 2.947750664942836440e+00 1.138139730044380303e+04 1.908835513109542914e+00 3.790522003360960568e+00 9.677116068505643431e-01 2.300136184316890375e+00
5.693685050078053027e+05 7.551134160831178832e-01 4.506874505286410926e-02 7.936262363468127301e-01 3.081932355334095774e+01 4.512933337336193951e+00 1.141323190804130718e+04 1.908598568244689764e+00 3.801397045716296663e+00 9.591592895641443128e-01 7.357455284626760461e-01
5.693901745807040716e+05 7.558122161166064279e-01 4.274551856824281709e-02 7.962403182587586281e-01 3.081932321223801097e+01 4.513139900280258132e+00 1.139254360668925074e+04 1.908717085434646465e+00 3.789318988248396636e+00 9.670332252541607998e-01 7.283446093100890417e-01
5.694249648681043182e+05 7.582430388505749796e-01 3.406696425488202340e-02 8.070087505715333176e-01 3.081932351912211843e+01 2.938985060212895739e+00 1.144676926180360715e+04 1.908687131609717147e+00 3.748749461046804843e+00 9.606483607159513882e-01 2.271649472104491974e+00
5.693744590692151105e+05 7.551217414364365110e-01 4.466488592504902488e-02 7.937500911293381423e-01 3.081932285848398578e+01 2.943775109034871384e+00 1.138742612957410529e+04 1.232959884484425173e+00 4.599773606127398051e-01 -7.757168805848027593e-02 9.457861878299952396e-01
5.694547795010672417e+05 7.481342444912992828e-01 8.698695701797441726e-02 7.403721375499588975e-01 3.081932467389554020e+01 2.937427584913699707e+00 1.132518534968510176e+04 1.909525468352239796e+00 3.796074379636635410e+00 9.820237420723784139e-01 2.304550411291521161e+00
5.693850332861699862e+05 7.560172492464979355e-01 3.815011161696504893e-02 8.026676767726752537e-01 3.081932287147482441e+01 2.943191974714179260e+00 1.142726907724247212e+04 1.908880446105344575e+00 3.780121108890669213e+00 9.617047414581901821e-01 2.292681193022688468e+00
5.692940200834932039e+05 7.608583522381420217e-01 5.026858522814078856e-03 8.438855490872462228e-01 3.081932143284730685e+01 2.949064812213856079e+00 1.141157651473312762e+04 1.908439500077204531e+00 3.780977404219044491e+00 9.631904263473324290e-01 2.292679336188641948e+00
5.693234114975346019e+05 7.551409659410468489e-01 3.864974181748400545e-02 8.020642931370512985e-01 3.081932225514895762e+01 2.945375029785737730e+00 1.142102243600611291e+04 1.908497902358255338e+00 3.784852813677358263e+00 9.600125429515470321e-01 2.296116933985842490e+00
5.693412818398858653e+05 7.544564431859210885e-01 4.653711790533194420e-02 7.912387824295111782e-01 3.081932266980026824e+01 4.515769553584609852e+00 1.131986709801363213e+04 1.909125945975693961e+00 3.793265490616561930e+00 9.806517883186554041e-01 7.316565278870349465e-01
5.693594143524273532e+05 7.559281732842495494e-01 3.973821116265190134e-02 8.001971981991687910e-01 3.081932294279808104e+01 4.514708992744556504e+00 1.136212002355799996e+04 1.908696122377870452e+00 3.789055416326479797e+00 9.724100786296402399e-01 7.279121616397231653e-01
5.694595524124221411e+05 7.530875551687966629e-01 5.900943305877191791e-02 7.766261416022262054e-01 3.081932431184280929e+01 2.939225700951097142e+00 1.142251037243772407e+04 1.908677251393987140e+00 3.789033644847300764e+00 9.610832928426621402e-01 2.298084614718510110e+00
5.692556634995576460e+05 7.612928342898873657e-01 6.395698740931907850e-03 8.409505825094545362e-01 3.081932152008003811e+01 2.948430237340776916e+00 1.139993441931626148e+04 1.908542608673534868e+00 3.789149428708713074e+00 9.642819842278390619e-01 2.298718408495268761e+00
5.694538856106313178e+05 7.506922459305771511e-01 7.010520450185508956e-02 7.629905165060169026e-01 3.081932482881810387e+01 2.938134139377481358e+00 1.129915402619165252e+04 1.909637166235765626e+00 3.788191593224544906e+00 9.876336131665556239e-01 2.298926144368837576e+00
5.693603581652377034e+05 7.541071306847347833e-01 4.300125467898052029e-02 7.971092621198073713e-01 3.081932253352514905e+01 2.945255274242009502e+00 1.136470621895232216e+04 1.909031418969279859e+00 3.782241785256840849e+00 9.743828574605997161e-01 2.294709510598066160e+00
5.693398708730419166e+05 7.575212352641702562e-01 2.141080926601339821e-02 8.241118526250583720e-01 3.081932157827533558e+01 2.949267515654671712e+00 1.134763909255451108e+04 1.232925083473933814e+00 4.493385311370243773e-01 -7.158468550460685143e-02 9.486495418930677159e-01
5.695522770263361745e+05 7.550188900023097061e-01 5.751746782272938729e-02 7.780367900838311979e-01 3.081932535438254916e+01 4.505054745098322933e+00 1.143481533873469016e+04 1.232770814815182137e+00 4.733497768892733215e-01 -8.265266949750370296e-02 2.512180700394464949e+00
5.693832602501923684e+05 7.532728962809243090e-01 4.926946876484986082e-02 7.897316969872303360e-01 3.081932324218135122e+01 4.513320423095333211e+00 1.137159498073939540e+04 1.908993667009444950e+00 3.781331923263616002e+00 9.720617034286745950e-01 7.231754577097107006e-01
5.692877547372013796e+05 7.583908193909725259e-01 1.947915328070986066e-02 8.252989295512802581e-01 3.081932097660336467e+01 1.378888412472960345e+00 1.144671071514108371e+04 1.233125694374954007e+00 4.656331253443968254e-01 -8.886602186873593379e-02 2.514803900784144730e+00
5.693783471278467914e+05 7.592571814304256428e-01 1.692828118613255023e-02 8.294411232945577694e-01 3.081932234204740695e+01 2.947017250055415705e+00 1.132965994471608064e+04 1.909005650981535407e+00 3.812166709227509998e+00 9.771479627176781202e-01 2.315178103941478938e+00
5.694246996673512040e+05 7.469923062107356460e-01 8.895538104556297010e-02 7.381138823211872424e-01 3.081932416954559528e+01 2.939077489070990534e+00 1.131523029686810332e+04 1.909106832896263706e+00 3.782988814524590016e+00 9.832318741987331467e-01 2.295607966337859907e+00
5.694850601492961869e+05 7.538727480518560009e-01 5.418791171022034614e-02 7.830086829111139179e-01 3.081932432467520400e+01 4.510017708722539709e+00 1.138658836287294616e+04 1.232342341032172772e+00 4.663742677376511714e-01 -7.425843361862265180e-02 2.514581727775991205e+00
5.694356593181130011e+05 7.523638539436717787e-01 5.890573885586777858e-02 7.769039024743852329e-01 3.081932342504223854e+01 2.941273189084426143e+00 1.141827409115144837e+04 1.232694803552733198e+00 4.661245741358523986e-01 -8.113574327406145037e-02 9.437455082105512538e-01
5.693883707515463466e+05 7.493980806053330834e-01 7.516418646540505566e-02 7.556831312781201460e-01 3.081932380952974526e+01 4.511377219995058141e+00 1.140245667127394881e+04 1.908543023268844063e+00 3.800336461421448764e+00 9.619025773672555957e-01 7.353802023058371162e-01
5.692968657517865067e+05 7.564497505815475087e-01 2.980710708718954660e-02 8.129497049431381184e-01 3.081932206980076572e+01 1.377091028461943312e+00 1.134404836351999802e+04 1.909112232170535162e+00 3.806469163999139482e+00 9.745926633026359420e-01 7.402699860369099660e-01
5.693189063306986354e+05 7.568061685399988248e-01 2.836720532401846434e-02 8.149393648928783263e-01 3.081932202372410501e+01 2.947078109497934140e+00 1.141862984756349579e+04 1.908675447556308580e+00 3.788076863763095936e+00 9.612666019498090630e-01 2.298049024249479988e+00
5.692477332122491207e+05 7.620080782868928759e-01 -2.031006040958995007e-03 8.522217779541534366e-01 3.081932135116463201e+01 2.950401868884847456e+00 1.135836414861030971e+04 1.909138039519310270e+00 3.800383031437459369e+00 9.720415130837064543e-01 2.306510023561517464e+00
5.694166154230101965e+05 7.518986446948685565e-01 6.090908056441116797e-02 7.741971940392801121e-01 3.081932323262518025e+01 4.512875226872375301e+00 1.138543677042638046e+04 1.909094295465890045e+00 3.795515703212470005e+00 9.676267010042181038e-01 7.325036528492291366e-01
5.693535528832689160e+05 7.602889075456826795e-01 1.203063094447977266e-02 8.355626913807003842e-01 3.081932245252457747e+01 2.945311670769333201e+00 1.139852724307941753e+04 1.908686778697240793e+00 3.794537973296295608e+00 9.652159525709882448e-01 2.302673606902986503e+00
5.693771104479988571e+05 7.525828332467378035e-01 5.580791895283686299e-02 7.805112397269456936e-01 3.081932324452703398e+01 2.942847381601095158e+00 1.134663588858758158e+04 1.909138390622736603e+00 3.791311940339849862e+00 9.764536509343754167e-01 2.300958670036938436e+00
5.693624525357129751e+05 7.560889231346004102e-01 4.097500850248668447e-02 7.982839578273083214e-01 3.081932316589652388e+01 2.942632881113689702e+00 1.134362020808747184e+04 1.909220850206063913e+00 3.787298042968970435e+00 9.774894799327166206e-01 2.297925592319429278e+00
5.693995475093483692e+05 7.553401712400455992e-01 3.521470638761517447e-02 8.076027625208871408e-01 3.081932227123891721e+01 2.946599123775555107e+00 1.141595960452531290e+04 1.233262381023670251e+00 4.514257965780563153e-01 -8.540078922789226534e-02 9.488210336623829066e-01
5.693581678782043746e+05 7.540342191342738198e-01 5.179848140574747767e-02 7.847395569739723520e-01 3.081932322165471305e+01 4.513525698944855336e+00 1.137388452211566437e+04 1.909119262735057054e+00 3.806187677345136411e+00 9.693373840042777134e-01 7.397161998466494914e-01
5.694156867787736701e+05 7.539416700681210726e-01 4.914325985913361311e-02 7.893067694572970527e-01 3.081932348562840573e+01 2.942611679925749790e+00 1.135431613137192835e+04 1.232753807668566015e+00 4.580714973355876629e-01 -7.002338260546334126e-02 9.463336072163093249e-01
5.693655682223661570e+05 7.594203899505224120e-01 1.897548210507424282e-02 8.262811262517448796e-01 3.081932214090756972e+01 4.515608391228287388e+00 1.147355393322784221e+04 1.232755243254382238e+00 4.764068094859844615e-01 -9.118641226459092697e-02 2.510952428034280093e+00
5.695127858459173003e+05 7.470213549481836690e-01 9.642447592337705098e-02 7.289569037840517574e-01 3.081932595612986248e+01 2.932429757333927522e+00 1.139750683044166180e+04 1.908880827520451184e+00 3.772931464207062824e+00 9.683358994318373991e-01 2.287975838239800996e+00
5.693703480701033259e+05 7.559063827389402856e-01 3.911137309956264768e-02 8.009199818674543891e-01 3.081932262837854708e+01 1.374213429830413613e+00 1.132346046290109189e+04 1.232105683117900252e+00 4.653544263004047443e-01 -6.144663842683385779e-02 2.514506261453712366e+00
5.693813502277546795e+05 7.558008081667637601e-01 3.992868569811123397e-02 8.003523618896714042e-01 3.081932300179138906e+01 2.942669761266818007e+00 1.137376581626530606e+04 1.908712581417965959e+00 3.779049415630138409e+00 9.712469539129214846e-01 2.292462677760089385e+00
5.694270043516888982e+05 7.525103977670514199e-01 6.467212661933724460e-02 7.685012601414865641e-01 3.081932418066915602e+01 2.938436075491585253e+00 1.138365701207129860e+04 1.908966761914019372e+00 3.781242587717030368e+00 9.701993156385397832e-01 2.293711729301143532e+00
5.694464882191481302e+05 7.518248386544645889e-01 6.254082818534770216e-02 7.723071501504502612e-01 3.081932365525119266e+01 4.511444598680964368e+00 1.139946149949995743e+04 1.232682311317909063e+00 4.629225472983019007e-01 -7.778693984413295737e-02 2.515213895075275818e+00
5.694156697423674632e+05 7.520194406829100453e-01 6.213170461409435463e-02 7.722691315148800806e-01 3.081932350182861313e+01 1.370326987356709214e+00 1.140707201721311867e+04 1.908596974022481518e+00 3.784427224557111558e+00 9.638713288752893682e-01 7.248083236751656777e-01
5.693839888246477349e+05 7.554528716806518940e-01 3.783807195243957255e-02 8.036693899036644329e-01 3.081932301638750005e+01 2.944884350560401653e+00 1.132680633007818142e+04 1.908762860339825895e+00 3.813480922063941403e+00 9.767450403631360301e-01 2.316230354447398554e+00
5.694186285422882065e+05 7.529246233394284449e-01 5.761194513885364160e-02 7.781467470609543247e-01 3.081932342088860111e+01 2.940574847020989591e+00 1.139168560452276688e+04 1.909441494137613438e+00 3.754172979654451403e+00 9.726726665515756931e-01 2.275127846581099345e+00
5.693326606019147439e+05 7.577416897469637647e-01 2.971172566037804524e-02 8.122401165004823342e-01 3.081932244100158513e+01 2.944685536931498593e+00 1.144050389673477002e+04 1.908529613861480900e+00 3.787779679076689110e+00 9.568783499445293605e-01 2.297576915709818923e+00
5.693573077183836140e+05 7.493293538708208912e-01 7.567279939739206263e-02 7.547253572259784438e-01 3.081932374987832191e+01 1.369706893447997675e+00 1.133898929664093157e+04 1.909657772934634457e+00 3.788726281081560288e+00 9.788550991297996218e-01 7.288528658471730148e-01
5.694460253085108707e+05 7.525798300679880093e-01 6.029088950944364034e-02 7.744612627882068168e-01 3.081932342601862729e+01 2.941881355633186423e+00 1.134793488437769520e+04 1.232599105131121142e+00 4.624586087902384790e-01 -6.851430205135958240e-02 9.447175231539199913e-01
5.693892143639910500e+05 7.557534044476214019e-01 3.514670028953431613e-02 8.073680351483418782e-01 3.081932297653187547e+01 2.944518006652559805e+00 1.137417349373253819e+04 1.908941195859204409e+00 3.799881416558770653e+00 9.689035099205584034e-01 2.305978881864865659e+00
5.693236865177757572e+05 7.583277580141815077e-01 2.387897384332589995e-02 8.200831437989313244e-01 3.081932247364460409e+01 4.516021404271866047e+00 1.138607569348937977e+04 1.908567711239562925e+00 3.778700308858550017e+00 9.697895017662664374e-01 7.209520924068580916e-01
5.693771955780151766e+05 7.591798168061595353e-01 1.580717962892198153e-02 8.312003855123939466e-01 3.081932213317974245e+01 2.946675775701118383e+00 1.141623936950333882e+04 1.233027482837299349e+00 4.683050773759361296e-01 -8.202429823386470087e-02 9.430851460848499457e-01
5.694105028577278135e+05 7.511578562781541235e-01 6.450156340254538379e-02 7.695064226398020679e-01 3.081932344822703129e+01 4.512654034371766265e+00 1.135372586395062172e+04 1.909603670272846720e+00 3.778640962007863369e+00 9.777682359341183238e-01 7.212934673145035003e-01
5.693760218858397566e+05 7.575771050755059077e-01 2.598728661454564187e-02 8.182796278466549778e-01 3.081932232991698228e+01 2.946242582355750095e+00 1.139917254541812326e+04 1.908754344213012821e+00 3.792230904484970022e+00 9.648066751213688619e-01 2.300476311550724962e+00
5.694326003499706276e+05 7.559273460466549022e-01 4.533604702773675471e-02 7.930553532208030054e-01 3.081932424962202788e+01 4.511236694180433382e+00 1.137387027137344739e+04 1.233350466584860250e+00 4.461551382453214365e-01 -7.709994910447967587e-02 2.521137509578289748e+00
5.693721838674718747e+05 7.566234414865935509e-01 3.783172071361729644e-02 8.022319579352262808e-01 3.081932295884388395e+01 2.943550153239884892e+00 1.136332159440628129e+04 1.908903661008280350e+00 3.794710704404687274e+00 9.728312202553314192e-01 2.303089738597571490e+00
5.693653862355588935e+05 7.572035467743095660e-01 3.775451917993870310e-02 8.017366491985917776e-01 3.081932338518366166e+01 2.942044033336474129e+00 1.137540935698679459e+04 1.909002268762034715e+00 3.797269962538491139e+00 9.692409140223953168e-01 2.304930296819456270e+00
5.693941730678930180e+05 7.589286463477936673e-01 2.427972119022481223e-02 8.194595971260308920e-01 3.081932289662336899e+01 4.514952062485563467e+00 1.136263562436791835e+04 1.908923657549206787e+00 3.798538512015406265e+00 9.723587520586705057e-01 7.348847172076813372e-01
5.693317714864615118e+05 7.568820780576663854e-01 3.102520956388207102e-02 8.111751342730370018e-01 3.081932218166953774e+01 2.946285089961097725e+00 1.137388478761685474e+04 1.908913028904492659e+00 3.778929535154348596e+00 9.716586847263811721e-01 2.291784911191078855e+00
5.693534866870095721e+05 7.577933208905918150e-01 2.943012507915717182e-02 8.127805369690330739e-01 3.081932238202092833e+01 2.944875356812572509e+00 1.139848517469967010e+04 1.909072668392117311e+00 3.785306857200092967e+00 9.666457496242616410e-01 2.296334506731247505e+00
5.693825735119787278e+05 7.542005824382201906e-01 4.062708562531533452e-02 8.010744660682380669e-01 3.081932269202391339e+01 4.515933293711867691e+00 1.134962631207031336e+04 1.908950672686352767e+00 3.785338342056769001e+00 9.762681345701400559e-01 7.257205776391963958e-01
